,Job_Title,Job_Location,Job_Posted_Time,Job_Link,Job_ID,Job_Meta,Company
2201,"Software Engineer, SDET - Cloud, IDP (Hybrid, ISR)",Israel - Tel Aviv,22,https://crowdstrike.wd5.myworkdayjobs.com/en-US/crowdstrikecareers/job/Israel---Tel-Aviv/Engineer-III---Cloud-SDET--Hybrid--ISR-_R19558,<sha256 HASH object @ 0x12878b590>,R19558,crowdstrike
5022,Business Systems Support Analyst,Milton Keynes - The Avebury,22,https://hyperiongrp.wd3.myworkdayjobs.com/en-US/broadbean_external/job/Milton-Keynes---The-Avebury/Business-Systems-Support-Analyst_R0010092-1,<sha256 HASH object @ 0x12821c610>,R0010092,hyperiongrp
4775,Software Engineer,"Dallas, TX",22,https://rb.wd5.myworkdayjobs.com/en-US/FRS/job/Dallas-TX/Software-Engineer_R-0000026891,<sha256 HASH object @ 0x10f66f910>,R-0000026891,rb
4683,"IT Software Developer Engineer in São Paulo, SP",Sao Paulo,22,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Sao-Paulo/IT-Software-Developer-Engineer-in-So-Paulo--SP_R000111601,<sha256 HASH object @ 0x10f3cd3b0>,R000111601,pg
5244,Embedded Flight Software Engineer III – New Glenn,3 Locations,22,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Embedded-Flight-Software-Engineer-III---New-Glenn_R48313,<sha256 HASH object @ 0x10fdf4f90>,R48313,blueorigin
3657,Embedded Software Developer,3 Locations,22,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Spring-Texas-United-States-of-America/Embedded-Software-Developer_1178721-1,<sha256 HASH object @ 0x1102c8c90>,1178721,hpe
472,Software Engineer,France – Joinville le Pont,22,https://trimble.wd1.myworkdayjobs.com/en-US/TrimbleCareers/job/France--Joinville-le-Pont/Software-Engineer_R46642,<sha256 HASH object @ 0x1282adfb0>,R46642,trimble
473,Working Student Software Test Engineer,Germany - Stuttgart,22,https://trimble.wd1.myworkdayjobs.com/en-US/TrimbleCareers/job/Germany---Stuttgart/Intern-Graduate---Technical_R46679-1,<sha256 HASH object @ 0x10f89d730>,R46679,trimble
471,Software Engineer,2 Locations,22,https://trimble.wd1.myworkdayjobs.com/en-US/TrimbleCareers/job/Mexico---Mexicali/Software-Engineer_R46540,<sha256 HASH object @ 0x1282adcf0>,R46540,trimble
5255,Software Development Engineer III,"Seattle, WA",23,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Software-Development-Engineer-III_R48322,<sha256 HASH object @ 0x1101a28d0>,R48322,blueorigin
4687,IT Data Engineer - Personal Health Care,Mason,23,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Mason/IT-Data-Engineer---Personal-Health-Care_R000112206-1,<sha256 HASH object @ 0x1102e0210>,R000112206,pg
5254,Configuration and Data Management Engineer,"Seattle, WA",23,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Configuration-and-Data-Management-Engineer_R48295,<sha256 HASH object @ 0x1101a2f70>,R48295,blueorigin
875,Data System Analyst,"Taiwan, Hsinchu",23,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Data-System-Analyst_JR1982543,<sha256 HASH object @ 0x1285fa210>,JR1982543,nvidia
5050,Information Systems Analyst (Onsite),"Hillsboro, OR",23,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Hillsboro-OR/Information-Systems-Analyst_2423920,<sha256 HASH object @ 0x10fdcb570>,2423920,kla
1379,Data Scientist,"McLean, VA",23,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/McLean-VA/Data-Scientist_R0203770,<sha256 HASH object @ 0x10f666a50>,R0203770,bah
5246,Fluid Systems Production Engineer III: Upper Stage - New Glenn,"Space Coast, FL",23,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Space-Coast-FL/Fluid-Systems-Production-Engineer-III--Upper-Stage---New-Glenn_R42605-1,<sha256 HASH object @ 0x10fdf4c90>,R42605,blueorigin
1120,"Account Executive, Software Sales (MD & VA)","Linthicum, MD, More...",23,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/Careers/job/Linthicum-MD/Account-Manager--Software-Sales_R51089,<sha256 HASH object @ 0x10f6fbbf0>,"R51089Linthicum, MD (MD25)",motorolasolutions
5332,Systems Engineer III - Software Configuration,7 Locations,23,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Systems-Engineer-III---Software-Configuration_R48168,<sha256 HASH object @ 0x1103e7a70>,R48168,blueorigin
5333,Electrical Power Systems Technician,"Seattle, WA",23,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Electrical-Power-Systems-Technician_R48317,<sha256 HASH object @ 0x1103e7ab0>,R48317,blueorigin
1378,"Software Product Owner, Mid","Westborough, MA",23,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Westborough-MA/Software-Product-Owner--Mid_R0208891,<sha256 HASH object @ 0x10f666a30>,R0208891,bah
3039,Consultant en Management - Data Governance in Financial Services | CDI | H/F,Neuilly-sur-Seine,23,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Neuilly-sur-Seine/Consultant-en-Management---Data-Governance-in-Financial-Services---CDI---H-F_332130WD,<sha256 HASH object @ 0x12806d390>,332130WD,pwc
3041,Data administrátor v L&D,Prague,23,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Prague/L-D-Koordintor_556956WD,<sha256 HASH object @ 0x1281874d0>,556956WD,pwc
2207,"Software Engineer - Cloud, Identity Protection (Hybrid, ISR)",Israel - Tel Aviv,23,https://crowdstrike.wd5.myworkdayjobs.com/en-US/crowdstrikecareers/job/Israel---Tel-Aviv/Software-Engineer---Cloud--Identity-Protection--Hybrid--ISR-_R19421,<sha256 HASH object @ 0x12878b690>,R19421,crowdstrike
2206,Engineer III - Backend Automation & Development (Remote),"USA - Remote, CA",23,https://crowdstrike.wd5.myworkdayjobs.com/en-US/crowdstrikecareers/job/USA---Remote-CA/Engineer-III---Backend-Automation---Development--Remote-_R19836,<sha256 HASH object @ 0x12878b5f0>,R19836,crowdstrike
2205,"Systems Integration Engineer III  (Remote, Eastern Time)",22 Locations,23,https://crowdstrike.wd5.myworkdayjobs.com/en-US/crowdstrikecareers/job/USA---Remote-VA/Systems-Integration-Engineer-III---Eastern-Time--Remote-_R20716,<sha256 HASH object @ 0x12878b5d0>,R20716,crowdstrike
3054,FIT - Guidewire Policy Center Developer - Associate 2,Hyderabad - My Home Twitza,23,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Hyderabad---My-Home-Twitza/FIT---Guidewire-Policy-Center-Developer---Associate-2_567501WD-2,<sha256 HASH object @ 0x110141390>,567501WD,pwc
3056,IET - Data Conversion -Associate - Bangalore,Hyderabad,23,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Hyderabad/IET---Data-Conversion--Associate---Bangalore_572947WD-1,<sha256 HASH object @ 0x110141470>,572947WD,pwc
3057,Insurance Enabling Technology - Guidewire Policy Center Developer - Associate 2,Hyderabad,23,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Hyderabad/Insurance-Enabling-Technology---Guidewire-Policy-Center-Developer---Associate-2_574793WD-2,<sha256 HASH object @ 0x11013fc90>,574793WD,pwc
2538,"Full Stack Software Developer, Generative AI",2 Locations,23,https://autodesk.wd1.myworkdayjobs.com/en-US/Ext/job/Toronto-ON-CAN/Full-Stack-Software-Developer--Generative-AI_24WD81306-1,<sha256 HASH object @ 0x10f6a3870>,24WD81306,autodesk
2539,Software Engineer,AMER - Canada - British Columbia - Remote,23,https://autodesk.wd1.myworkdayjobs.com/en-US/Ext/job/AMER---Canada---British-Columbia---Remote/Software-Engineer_24WD83092-1,<sha256 HASH object @ 0x10f6a35b0>,24WD83092,autodesk
2556,Data Developer,2 Locations,23,https://autodesk.wd1.myworkdayjobs.com/en-US/Ext/job/Toronto-ON-CAN/Conversion-US-P2-Data-Developer_24WD82787-1,<sha256 HASH object @ 0x10f667cb0>,24WD82787,autodesk
1691,Enterprise Account Executive - Data Cloud,Argentina - Buenos Aires,24,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/Argentina---Buenos-Aires/Enterprise-Account-Executive---Data-Cloud_JR266557,<sha256 HASH object @ 0x1100f1bb0>,JR266557,salesforce
881,Channel Software Sales Specialist,"US, CA, Santa Clara",24,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Channel-Software-Sales-Specialist_JR1989548,<sha256 HASH object @ 0x10f797a70>,JR1989548,nvidia
1692,Data Cloud Account Executive - Italy,Italy - Milan,24,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/Italy---Milan/Data-Cloud-Account-Executive---Italy_JR266868,<sha256 HASH object @ 0x1100f18d0>,JR266868,salesforce
2208,"Software Engineer - Database Engine and Semantic Modeling (Remote, GBR)",United Kingdom - Remote,24,https://crowdstrike.wd5.myworkdayjobs.com/en-US/crowdstrikecareers/job/United-Kingdom---Remote/Software-Engineer---Database-Engine-and-Semantic-Modeling--Remote--GBR-_R20767-1,<sha256 HASH object @ 0x12878b770>,R20767,crowdstrike
3677,Systems Engineer (Hybrid),USA NC - Research Triangle Park,24,https://bdx.wd1.myworkdayjobs.com/en-US/EXTERNAL_CAREER_SITE_USA/job/USA-NC---Research-Triangle-Park/Systems-Engineer--Hybrid-_R-502665-1,<sha256 HASH object @ 0x10f2a2130>,R-502665,bdx
3707,"Praktikum Informatik - Softwareentwicklung und Cloud-Lösungen – Start März/April 2025, 6 Monate",2 Locations,24,https://stryker.wd1.myworkdayjobs.com/en-US/StrykerCareers/job/Freiburg-Germany/Praktikum-Engineering-Platform---ab-Mrz---April-2025-fr-6-Monate_R528302,<sha256 HASH object @ 0x10fe1adb0>,R528302,stryker
4638,Software Engineer Specialist- Mumps Development,IND BNGL 2nd & 3rd Flr Tower 3,24,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/IND-BNGL-2nd--3rd-Flr-Tower-3/Software-Engineer-Specialist--Mumps-Development_JR0282275,<sha256 HASH object @ 0x10f3fb9d0>,JR0282275,fis
1380,Acquisition Systems Analyst,"Lexington Park, MD",24,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Lexington-Park-MD/IT-Business-Analyst_R0207945,<sha256 HASH object @ 0x12856dc70>,R0207945,bah
1382,Research Data Scientist,2 Locations,24,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Washington-DC/Research-Data-Scientist_R0208013,<sha256 HASH object @ 0x12856d8b0>,R0208013,bah
496,Software Engineer,2 Locations,24,https://trimble.wd1.myworkdayjobs.com/en-US/TrimbleCareers/job/Romania---Brasov-Stabiplan/Software-Engineer_R45660,<sha256 HASH object @ 0x10f7639b0>,R45660,trimble
1130,Marketing and Inside Sales Data Analyst,"Chicago, IL, More...",24,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/Careers/job/Chicago-IL/Marketing-and-Inside-Sales-Data-Analyst_R51046,<sha256 HASH object @ 0x10fc7f2f0>,"R51046Chicago, IL (IL156)",motorolasolutions
3059,Acceleration Center - AES - Salesforce developer - Analyst,4 Locations,24,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Mexico-City/Acceleration-Center---AES---Salesforce-developer---Analyst_578582WD-1,<sha256 HASH object @ 0x10fbb2770>,578582WD,pwc
2057,"Software Engineer - Officer, Onsite","Quincy, Massachusetts",24,https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Quincy-Massachusetts/Software-Engineer---Officer_R-751658-2,<sha256 HASH object @ 0x128281850>,R-751658,statestreet
4087,"Associate Engineer, Embedded Software","Philippines, Cavite (jp)",24,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Philippines-Cavite-jp/Associate-Engineer--Embedded-Software_R243904,<sha256 HASH object @ 0x10f748490>,R243904,analogdevices
4086,"Associate Engineer, Embedded Software","Philippines, Cavite (jp)",24,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Philippines-Cavite-jp/Associate-Engineer--Embedded-Software_R243902-1,<sha256 HASH object @ 0x10f748e30>,R243902,analogdevices
2562,"Research Engineer, Datasets. 3D Data",2 Locations,24,https://autodesk.wd1.myworkdayjobs.com/en-US/Ext/job/London-GBR/Research-Engineer--Datasets-3D-Data_24WD82448-1,<sha256 HASH object @ 0x12806e430>,24WD82448,autodesk
5213,Automation Specialist-Python Developer,4 Locations,24,https://ghr.wd1.myworkdayjobs.com/en-US/Lateral-US/job/Charlotte/Test-Tools-and-Automation-Specialist_24022283-2,<sha256 HASH object @ 0x1102fbf30>,24022283,ghr
5340,Communications Data Systems Technician II,"Space Coast, FL",24,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Space-Coast-FL/Communications-Data-Systems-Technician_R46629,<sha256 HASH object @ 0x1284cfdb0>,R46629,blueorigin
5339,Systems Engineer III – BE-4 Engine Program,3 Locations,24,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Systems-Engineer-III---BE-4-Engine-Program_R47905,<sha256 HASH object @ 0x10fe6f110>,R47905,blueorigin
5345,Systems Engineer II - New Glenn Upper Stage,2 Locations,24,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Systems-Engineer-II---New-Glenn-Upper-Stage_R47411,<sha256 HASH object @ 0x12854e570>,R47411,blueorigin
5343,Aerospace Systems Safety Engineer ll,4 Locations,24,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Huntsville-AL/Aerospace-Systems-Safety-Engineer-ll_R48184,<sha256 HASH object @ 0x1284cfef0>,R48184,blueorigin
5342,Aerospace Systems Safety Engineer lll,4 Locations,24,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Huntsville-AL/Aerospace-Systems-Safety-Engineer-lll_R48186,<sha256 HASH object @ 0x1284cfd30>,R48186,blueorigin
5341,Launch Communications Systems Administrator II,"Space Coast, FL",24,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Space-Coast-FL/Launch-Communications-Systems-Administrator_R46628,<sha256 HASH object @ 0x1284cf470>,R46628,blueorigin
4088,Software Developer,"United Kingdom, Edinburgh, SC, Freer",26,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/United-Kingdom-Edinburgh-SC-Freer/Software-Developer_R244121,<sha256 HASH object @ 0x10f748af0>,R244121,analogdevices
5362,Software Engineer II,5 Locations,27,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Software-Engineer-II_R48114,<sha256 HASH object @ 0x10faa81d0>,R48114,blueorigin
1705,"Account Executive, Data Cloud",2 Locations,27,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/Canada---Toronto/Account-Executive--Data-Cloud_JR269252,<sha256 HASH object @ 0x10f468d50>,JR269252,salesforce
5357,Aerospace Systems Engineer III,"Huntsville, AL",27,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Huntsville-AL/Aerospace-Systems-Engineer-III_R45918,<sha256 HASH object @ 0x10faa8810>,R45918,blueorigin
5356,"Avionics Hardware Engineer III, Command & Data Handling - Orbital Reef",6 Locations,27,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Avionics-Hardware-Engineer-III--Command---Data-Handling---Orbital-Reef_R46530,<sha256 HASH object @ 0x1280b8130>,R46530,blueorigin
5354,Software Operations Engineer - III,"Space Coast, FL",27,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Space-Coast-FL/Software-Operations-Engineer---III_R48140,<sha256 HASH object @ 0x11058d710>,R48140,blueorigin
5352,Software Engineer III,5 Locations,27,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Software-Engineer-III_R48109,<sha256 HASH object @ 0x11058d570>,R48109,blueorigin
5359,Configuration and Data Management Analyst III - Engines,3 Locations,27,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Configuration-and-Data-Management-Analyst-III---Engines_R46569,<sha256 HASH object @ 0x10faa8ad0>,R46569,blueorigin
2068,Data Analyst Officer,"Boston, Massachusetts",27,https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Data-Analyst-Officer_R-760223,<sha256 HASH object @ 0x10f748670>,R-760223,statestreet
1814,Anti-Submarine Warfare Software Developer,PICKLE RESEARCH CAMPUS,27,https://utaustin.wd1.myworkdayjobs.com/en-US/UTstaff/job/PICKLE-RESEARCH-CAMPUS/Anti-Submarine-Warfare-Software-Developer_R_00036170,<sha256 HASH object @ 0x1280cee30>,R_00036170Applied Research Laboratories,utaustin
4998,Software Engineer,IND-BLR-Salarpuria Sattva Knowledge Court,27,https://thomsonreuters.wd5.myworkdayjobs.com/en-US/External_Career_Site/job/IND-BLR-Salarpuria-Sattva-Knowledge-Court/Software-Engineer_JREQ178239,<sha256 HASH object @ 0x10f7f5490>,JREQ178239Reuters - ALL,thomsonreuters
910,System Software Engineer - AI,2 Locations,27,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Pune/System-Software-Engineer---AI_JR1990143,<sha256 HASH object @ 0x10f8c9e30>,JR1990143,nvidia
5364,Software Safety Engineer III,5 Locations,27,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Software-Safety-Engineer-III_R48198,<sha256 HASH object @ 0x11058d730>,R48198,blueorigin
2580,Technical Account Specialist (Enterprise Systems),2 Locations,27,https://autodesk.wd1.myworkdayjobs.com/en-US/Ext/job/Krakw-POL/Technical-Account-Specialist--Enterprise-Systems-_24WD82672,<sha256 HASH object @ 0x10fa7a050>,24WD82672,autodesk
5259,Flight Software Engineer II - New Glenn,"Seattle, WA",27,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Flight-Software-Engineer-II---New-Glenn_R48189,<sha256 HASH object @ 0x10fe853f0>,R48189,blueorigin
5258,Embedded Flight Software Engineer II – New Glenn,3 Locations,27,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Embedded-Flight-Software-Engineer---New-Glenn_R45396,<sha256 HASH object @ 0x10fe85e10>,R45396,blueorigin
5215,Data Governance Executive (Data Steward Executive),4 Locations,27,https://ghr.wd1.myworkdayjobs.com/en-US/Lateral-US/job/New-York/Data-Steward-Executive_24023721,<sha256 HASH object @ 0x1103449d0>,24023721,ghr
483,Software Engineer,New Zealand - Christchurch,27,https://trimble.wd1.myworkdayjobs.com/en-US/TrimbleCareers/job/New-Zealand---Christchurch/Software-Engineer_R46584,<sha256 HASH object @ 0x12816a2b0>,R46584,trimble
3611,Software Engineer/ Developer,"Aguadilla, Puerto Rico, Puerto Rico",27,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Aguadilla-Puerto-Rico-Puerto-Rico/Software-Engineer--Developer_1178927-2,<sha256 HASH object @ 0x10f994b70>,1178927,hpe
4165,Software Development Engineer II – Web UI,Italy - Rome,28,https://expedia.wd5.myworkdayjobs.com/en-US/search/job/Italy---Rome/Software-Development-Engineer-II---Web-UI_R-92080,<sha256 HASH object @ 0x10fdb7c10>,R-92080,expedia
914,"System Software Engineer, Cloud Streaming - GeForce NOW","US, CA, Santa Clara",28,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/System-Software-Engineer--Cloud-Streaming---GeForce-NOW_JR1990056-1,<sha256 HASH object @ 0x10fb46750>,JR1990056,nvidia
4542,Software Engineer Specialist - Java,IND HRYN 402,28,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/IND-HRYN-402/Software-Engineer-Specialist---Java_JR0284626,<sha256 HASH object @ 0x10f32f110>,JR0284626,fis
5000,Software Engineer Contractor,2 Locations,28,https://thomsonreuters.wd5.myworkdayjobs.com/en-US/External_Career_Site/job/USA-Rochester-85-Allen-St/Software-Engineer-Contractor_JREQ184473,<sha256 HASH object @ 0x10f7f5f30>,JREQ184473Government-ALL,thomsonreuters
1390,Power Apps Developer,"Arlington, VA",28,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Arlington-VA/Software-Engineer--Mid_R0208273,<sha256 HASH object @ 0x10f3cd8f0>,R0208273,bah
4013,"Finance Data Strategy Expert, Remote North America",Remote - United States,28,https://gartner.wd5.myworkdayjobs.com/en-US/EXT/job/Remote---United-States/US-Government-Finance-Technology-and-Process-Expert_88205,<sha256 HASH object @ 0x10f3cd950>,88205,gartner
254,"Software Engineer, Launch Program 2025 – Prague, Czech Republic","Prague, Czech Rep",28,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Prague-Czech-Rep/Software-Engineer--Launch-Program-2025---Prague--Czech-Republic_R-228741-3,<sha256 HASH object @ 0x10fdb7910>,R-228741,mastercard
1408,Back End Software Engineer,"Maxwell AFB, AL",28,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Maxwell-AFB-AL/Back-End-Software-Engineer_R0208131,<sha256 HASH object @ 0x12853ac30>,R0208131,bah
4539,Product Support Representative III - Treasury Software,PHL MAKA 8767 FLR42,28,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/PHL-MAKA-8767-FLR42/Product-Support-Representative-III---Treasury-Software_JR0284235,<sha256 HASH object @ 0x10f32f6f0>,JR0284235,fis
